date,title,content,text,label,row_id
2023-12-20,mendagri copot pj bupati kampar karena tak netral jelang pemilu 2024,"menteri dalam negeri mendagri tito karnavian mengganti sejumlah penjabat pj kepala daerah, termasuk pj bupati kampar, riau, firdaus. tito mencopot firdaus dari jabatannya karena diduga tak netral menjelang pemilu 2024 . setelah kita evaluasi betul informasi-informasi itu, otomatis kita ganti dan bukan hanya kampar. ada beberapa yang laporan masyarakat yang kita dicek oleh inspektorat benar, ada bukti-buktinya, ya kita ambil langkah tegas, kata tito kepada wartawan di media center indonesia maju, menteng, jakarta pusat, selasa 19 12 2023 . kalau yang kampar betul tidak netral? salah satunya, salah satu alasannya adalah itu, tambahnya. scroll to continue with content tito mengatakan pihaknya melakukan evaluasi terhadap 112 pejabat daerah terkait persoalan netralitas aparatur sipil negara asn . di mana, 59 pejabat daerah di antaranya mendapatkan rapot merah. laporan-laporan masuk tentang ada yang tidak netral, yang sudah viral di video segala macam ya memang ada. makanya kita ya mengambil langkah untuk melakukan penggantian karena juga banyak komplain, komplain dari partai-partai politik, kemudian komplain dari peserta pemilu, apalagi nanti mau ada pilkada juga, ucap tito. sebelumbya diberitakan, pj bupati kampar, riau, firdaus dicopot menteri dalam negeri tito karnavian. kini jabatan firdaus digantikan oleh sekretaris daerah kabupaten kampar, hambali. informasi diterima detiksumut, mendagri mengeluarkan surat keputusan menteri dalam negeri nomor 100.2.1.3-6598 tahun 2023 tentang pemberhentian dan pengangkatan penjabat bupati kampar. dalam surat itu, mendagri ri muhammad tito karnavian memberhentikan firdaus, yang baru dilantik mei 2023. memberhentikan saudara mhd firdaus, yang pada saat dilantik sebagai penjabat bupati kampar provinsi riau menjabat sebagai kepala biro pemerintahan dan otonomi daerah sekretariat daerah provinsi riau, bunyi petikan putusan itu. keputusan itu diteken mendagri tito di jakarta pada 13 desember lalu. selain memberhentikan firdaus, tito karnavian juga mengangkat hambali sebagai pj bupati kampar. simak juga 'ma'ruf amin mui harus netral, tapi soal pilihan itu sifatnya personal' gambas video 20detik","mendagri copot pj bupati kampar karena tak netral jelang pemilu 2024. menteri dalam negeri mendagri tito karnavian mengganti sejumlah penjabat pj kepala daerah, termasuk pj bupati kampar, riau, firdaus. tito mencopot firdaus dari jabatannya karena diduga tak netral menjelang pemilu 2024 . setelah kita evaluasi betul informasi-informasi itu, otomatis kita ganti dan bukan hanya kampar. ada beberapa yang laporan masyarakat yang kita dicek oleh inspektorat benar, ada bukti-buktinya, ya kita ambil langkah tegas, kata tito kepada wartawan di media center indonesia maju, menteng, jakarta pusat, selasa 19 12 2023 . kalau yang kampar betul tidak netral? salah satunya, salah satu alasannya adalah itu, tambahnya. scroll to continue with content tito mengatakan pihaknya melakukan evaluasi terhadap 112 pejabat daerah terkait persoalan netralitas aparatur sipil negara asn . di mana, 59 pejabat daerah di antaranya mendapatkan rapot merah. laporan-laporan masuk tentang ada yang tidak netral, yang sudah viral di video segala macam ya memang ada. makanya kita ya mengambil langkah untuk melakukan penggantian karena juga banyak komplain, komplain dari partai-partai politik, kemudian komplain dari peserta pemilu, apalagi nanti mau ada pilkada juga, ucap tito. sebelumbya diberitakan, pj bupati kampar, riau, firdaus dicopot menteri dalam negeri tito karnavian. kini jabatan firdaus digantikan oleh sekretaris daerah kabupaten kampar, hambali. informasi diterima detiksumut, mendagri mengeluarkan surat keputusan menteri dalam negeri nomor 100.2.1.3-6598 tahun 2023 tentang pemberhentian dan pengangkatan penjabat bupati kampar. dalam surat itu, mendagri ri muhammad tito karnavian memberhentikan firdaus, yang baru dilantik mei 2023. memberhentikan saudara mhd firdaus, yang pada saat dilantik sebagai penjabat bupati kampar provinsi riau menjabat sebagai kepala biro pemerintahan dan otonomi daerah sekretariat daerah provinsi riau, bunyi petikan putusan itu. keputusan itu diteken mendagri tito di jakarta pada 13 desember lalu. selain memberhentikan firdaus, tito karnavian juga mengangkat hambali sebagai pj bupati kampar. simak juga 'ma'ruf amin mui harus netral, tapi soal pilihan itu sifatnya personal' gambas video 20detik",,7302
2025-06-20,waka mpr nilai keputusan prabowo absen di g7 jadi langkah diplomasi tepat,"wakil ketua mpr dari fraksi pan, eddy soeparno menilai keputusan presiden prabowo subianto yang tidak memenuhi undangan forum negara-negara g7 di tengah ketegangan israel-iran. menurut eddy, keputusan prabowo yang memilih untuk memenuhi undangan presiden rusia vladimir putin sebagai pembicara utama dalam st. petersburg international economic forum spief 2025 dinilai sebagai langkah diplomasi yang tepat dan strategis untuk merespons konstelasi di timur tengah. ini langkah diplomasi yang strategis, tepat dan juga menunjukkan konsistensi indonesia pada politik luar negeri yang menolak segala bentuk penjajahan dan atau serangan atas kedaulatan negara lain, ujarnya dalam keterangan tertulis, jumat 20 6 2025 . scroll to continue with content apalagi terbukti kemudian di antara kesepakatan negara g7 adalah mendukung israel dengan alasan membela diri. langkah presiden prabowo tidak menghadiri forum g7 adalah keputusan terbaik, sambungnya. hal ini disampaikan eddy soeparno di sela-sela menjadi pembicara dalam bimtek bela negara anggota dprd pan dengan tema peran anggota legislatif dalam menjaga kedaulatan bangsa di tengah dinamika politik. acara dilaksanakan di universitas indonesia mandiri di lampung selatan, kamis 19 6 . doktor ilmu politik ui ini menegaskan, kehadiran presiden prabowo di spief 2025 merupakan tonggak penting dalam menegaskan posisi strategis indonesia di kancah global. pilihan untuk hadir dalam spief 2025 ini adalah wujud diplomasi ekonomi aktif indonesia yang semakin kuat dalam menghadapi situasi global yang kompleks dan semakin dinamis, lanjutnya. waketum pan ini meyakini, pertemuan tingkat tinggi presiden prabowo dengan vladimir putin akan membicarakan respons kedua negara terhadap konflik israel-palestina serta mempersiapkan langkah-langkah terbaik untuk meredakan ketegangan di timur tengah. peran aktif diplomasi di bawah kepemimpinan presiden prabowo menjadikan indonesia semakin diperhitungkan. apalagi presiden prabowo konsisten dengan politik bebas - aktif dan amanat konstitusi untuk menolak segala bentuk penjajahan dan penindasan, tutup eddy. sebelumnya, kepala kantor komunikasi kepresidenan presidential communication office pco , hasan nasbi mengungkapkan alasan absennya prabowo di pertemuan negara g7. ia mengatakan pada prinsipnya prabowo dan pemerintah indonesia secara khususnya menghargai semua undangan yang diberikan kepada indonesia. hanya saja ternyata beberapa agenda waktunya bentrok, jadi mau tidak mau, prabowo tak bisa menghadiri semua acara bersamaan. absennya prabowo di g7, dikatakan hasan nasbi karena sebelum undangan ke g7 diberikan, indonesia sudah menetapkan akan hadir di singapura dan rusia terlebih dahulu. undangan dari pemerintah rusia untuk menghadiri st. petersburg international economic forum mungkin sudah dari beberapa bulan yang lalu. mungkin sudah dari bulan maret atau april. dan sudah dipersiapkan lama. presiden juga akan berpidato di sana. waktunya bentrok, papar hasan nasbi di kantornya, jakarta pusat, senin 16 6 . lihat juga video 'prabowo persilahkan putin perbanyak rute penerbangan langsung rusia-ri'","waka mpr nilai keputusan prabowo absen di g7 jadi langkah diplomasi tepat. wakil ketua mpr dari fraksi pan, eddy soeparno menilai keputusan presiden prabowo subianto yang tidak memenuhi undangan forum negara-negara g7 di tengah ketegangan israel-iran. menurut eddy, keputusan prabowo yang memilih untuk memenuhi undangan presiden rusia vladimir putin sebagai pembicara utama dalam st. petersburg international economic forum spief 2025 dinilai sebagai langkah diplomasi yang tepat dan strategis untuk merespons konstelasi di timur tengah. ini langkah diplomasi yang strategis, tepat dan juga menunjukkan konsistensi indonesia pada politik luar negeri yang menolak segala bentuk penjajahan dan atau serangan atas kedaulatan negara lain, ujarnya dalam keterangan tertulis, jumat 20 6 2025 . scroll to continue with content apalagi terbukti kemudian di antara kesepakatan negara g7 adalah mendukung israel dengan alasan membela diri. langkah presiden prabowo tidak menghadiri forum g7 adalah keputusan terbaik, sambungnya. hal ini disampaikan eddy soeparno di sela-sela menjadi pembicara dalam bimtek bela negara anggota dprd pan dengan tema peran anggota legislatif dalam menjaga kedaulatan bangsa di tengah dinamika politik. acara dilaksanakan di universitas indonesia mandiri di lampung selatan, kamis 19 6 . doktor ilmu politik ui ini menegaskan, kehadiran presiden prabowo di spief 2025 merupakan tonggak penting dalam menegaskan posisi strategis indonesia di kancah global. pilihan untuk hadir dalam spief 2025 ini adalah wujud diplomasi ekonomi aktif indonesia yang semakin kuat dalam menghadapi situasi global yang kompleks dan semakin dinamis, lanjutnya. waketum pan ini meyakini, pertemuan tingkat tinggi presiden prabowo dengan vladimir putin akan membicarakan respons kedua negara terhadap konflik israel-palestina serta mempersiapkan langkah-langkah terbaik untuk meredakan ketegangan di timur tengah. peran aktif diplomasi di bawah kepemimpinan presiden prabowo menjadikan indonesia semakin diperhitungkan. apalagi presiden prabowo konsisten dengan politik bebas - aktif dan amanat konstitusi untuk menolak segala bentuk penjajahan dan penindasan, tutup eddy. sebelumnya, kepala kantor komunikasi kepresidenan presidential communication office pco , hasan nasbi mengungkapkan alasan absennya prabowo di pertemuan negara g7. ia mengatakan pada prinsipnya prabowo dan pemerintah indonesia secara khususnya menghargai semua undangan yang diberikan kepada indonesia. hanya saja ternyata beberapa agenda waktunya bentrok, jadi mau tidak mau, prabowo tak bisa menghadiri semua acara bersamaan. absennya prabowo di g7, dikatakan hasan nasbi karena sebelum undangan ke g7 diberikan, indonesia sudah menetapkan akan hadir di singapura dan rusia terlebih dahulu. undangan dari pemerintah rusia untuk menghadiri st. petersburg international economic forum mungkin sudah dari beberapa bulan yang lalu. mungkin sudah dari bulan maret atau april. dan sudah dipersiapkan lama. presiden juga akan berpidato di sana. waktunya bentrok, papar hasan nasbi di kantornya, jakarta pusat, senin 16 6 . lihat juga video 'prabowo persilahkan putin perbanyak rute penerbangan langsung rusia-ri'",,1543
2024-02-14,"setelah nyoblos, ahy bakal merapat ke istora saksikan pidato prabowo","tim kampanye nasional tkn prabowo-gibran bakal menggelar nonton bersama nobar hasil hitung cepat atau quick count pemilu 2024. ketua umum partai demokrat pd , agus harimurti yudhoyono ahy mengatakan akan hadir. insyaallah melakukan pemeriksaan pengecekan di demokrat, saya juga merapat untuk bersama-sama dengan tkn, bersama sama dengan pak prabowo dan mas gibran, kata ahy kepada wartawan usai mencoblos di cipete utara, jakarta selatan, rabu 14 2 2024 . ahy berharap bisa ikut mengawal perhitungan suara usai pencoblosan. serta, berharap agar bisa mendapatkan kabar yang baik. scroll to continue with content saya akan datang juga ke istora sebagai bentuk kebersamaan dan soliditas dari koalisi indonesia maju, ucapnya. menurutnya, koalisi berjuang di lapangan dan harus diakhiri bersama-sama di tempat pengumpulan suara. sekaligus akan ada pidato politik dari capres nomor urut 2 prabowo subianto. kami berjuang selama di lapangan, tentunya ingin mengakhiri ini juga bersama sama di tempat pengumpulan suara, sekaligus beliau juga bakal menyampaikan speech seharusnya seperti itu, imbuhnya. selain itu, ahy juga meminta partai demokrat menggelar situation room. hal itu dilakukan untuk memantau suara di lapangan. kita tahu ada lebih dari 823 ribu tps yang digelar di seluruh indonesia dari aceh hingga papua. banyak juga di daerah terpencil, tertinggal, terluar di pulau yang sulit untuk dijangkau. seringkali juga tidak mudah mendapatkan signal gsm. semoga kita bisa pantau dengan baik, ucapnya. kami juga punya saksi yang digelar di seluruh indonesia. sehingga semoga bisa mengawal suara dengan baik dari seluruh tps yang ada, pungkasnya.","setelah nyoblos, ahy bakal merapat ke istora saksikan pidato prabowo. tim kampanye nasional tkn prabowo-gibran bakal menggelar nonton bersama nobar hasil hitung cepat atau quick count pemilu 2024. ketua umum partai demokrat pd , agus harimurti yudhoyono ahy mengatakan akan hadir. insyaallah melakukan pemeriksaan pengecekan di demokrat, saya juga merapat untuk bersama-sama dengan tkn, bersama sama dengan pak prabowo dan mas gibran, kata ahy kepada wartawan usai mencoblos di cipete utara, jakarta selatan, rabu 14 2 2024 . ahy berharap bisa ikut mengawal perhitungan suara usai pencoblosan. serta, berharap agar bisa mendapatkan kabar yang baik. scroll to continue with content saya akan datang juga ke istora sebagai bentuk kebersamaan dan soliditas dari koalisi indonesia maju, ucapnya. menurutnya, koalisi berjuang di lapangan dan harus diakhiri bersama-sama di tempat pengumpulan suara. sekaligus akan ada pidato politik dari capres nomor urut 2 prabowo subianto. kami berjuang selama di lapangan, tentunya ingin mengakhiri ini juga bersama sama di tempat pengumpulan suara, sekaligus beliau juga bakal menyampaikan speech seharusnya seperti itu, imbuhnya. selain itu, ahy juga meminta partai demokrat menggelar situation room. hal itu dilakukan untuk memantau suara di lapangan. kita tahu ada lebih dari 823 ribu tps yang digelar di seluruh indonesia dari aceh hingga papua. banyak juga di daerah terpencil, tertinggal, terluar di pulau yang sulit untuk dijangkau. seringkali juga tidak mudah mendapatkan signal gsm. semoga kita bisa pantau dengan baik, ucapnya. kami juga punya saksi yang digelar di seluruh indonesia. sehingga semoga bisa mengawal suara dengan baik dari seluruh tps yang ada, pungkasnya.",,6055
2024-06-05,obrolan jk dan baradar jika diizinkan saya bantu soal as-afghanistan,"wakil perdana menteri 1 afghanistan mullah abdul ghani baradar menerima ketua dewan masjid indonesia dmi jusuf kalla jk . obrolan soal hubungan diplomatik antara afghanistan dan amerika serikat as pun dibahas. di depan jk, baradar menceritakan soal propaganda-propaganda as yang masih mendera afghanistan. salah satunya soal isu kesetaraan gender. kalau kami selesaikan saya buka pendidikan perempuan, mereka as tetap akan cari alasan dan tidak akan bilang afghanistan oke karena mereka datang selama 20 tahun terus dari sini pergi dengan lari dan mereka tidak akan lupa itu, pasti akan cari masalah, kata baradar di kantornya di kabul, rabu 5 6 2024 . scroll to continue with content mereka campur tangan di ekonomi dan politik, kalau di media ada suatu hal yang sangat kecil mungkin 10 persen masalah mereka besar-besarkan mungkin 100 persen. mereka tidak ingin afghanistan kuat, imbuhnya. jk turut menceritakan pertemuan-pertemuannya dengan para pejabat di afghanistan termasuk dengan menteri pertahanan afghanistan mullah muhammad yaqoob mujahid. jk meminta izin pada baradar untuk mencoba melobi as terkait hubungan dengan afghanistan. kalau diizinkan saya bisa mencoba untuk mendekati untuk melihat itu bagaimana mereka mengatur bagaimana berhubungan seperti vietnam, kata jk. baradar kemudian bercerita bahwa pernah ada delegasi pengusaha asal as ke afghanistan. mereka mengaku kaget karena kondisi afghanistan aman-aman saja. kami ingin punya hubungan yang baik dengan semua negara. kami pernah mengundang para pengusaha as dan mereka ke sini datang dan melihat apa yang ada di lapangan. di delegasi itu ada perempuan dan menangis menceritakan bahwa apa yang kami dengar yaitu propaganda di luar tidak benar dengan apa yang terjadi di afghanistan, kata baradar. baradar berharap ini bukan terakhir kalinya bertemu jk. dia ingin agar silaturahmi terus terjalin. simak juga video 'pemerintah kirim bantuan senilai rp 22 m untuk korban gempa afghanistan' gambas video 20detik","obrolan jk dan baradar jika diizinkan saya bantu soal as-afghanistan. wakil perdana menteri 1 afghanistan mullah abdul ghani baradar menerima ketua dewan masjid indonesia dmi jusuf kalla jk . obrolan soal hubungan diplomatik antara afghanistan dan amerika serikat as pun dibahas. di depan jk, baradar menceritakan soal propaganda-propaganda as yang masih mendera afghanistan. salah satunya soal isu kesetaraan gender. kalau kami selesaikan saya buka pendidikan perempuan, mereka as tetap akan cari alasan dan tidak akan bilang afghanistan oke karena mereka datang selama 20 tahun terus dari sini pergi dengan lari dan mereka tidak akan lupa itu, pasti akan cari masalah, kata baradar di kantornya di kabul, rabu 5 6 2024 . scroll to continue with content mereka campur tangan di ekonomi dan politik, kalau di media ada suatu hal yang sangat kecil mungkin 10 persen masalah mereka besar-besarkan mungkin 100 persen. mereka tidak ingin afghanistan kuat, imbuhnya. jk turut menceritakan pertemuan-pertemuannya dengan para pejabat di afghanistan termasuk dengan menteri pertahanan afghanistan mullah muhammad yaqoob mujahid. jk meminta izin pada baradar untuk mencoba melobi as terkait hubungan dengan afghanistan. kalau diizinkan saya bisa mencoba untuk mendekati untuk melihat itu bagaimana mereka mengatur bagaimana berhubungan seperti vietnam, kata jk. baradar kemudian bercerita bahwa pernah ada delegasi pengusaha asal as ke afghanistan. mereka mengaku kaget karena kondisi afghanistan aman-aman saja. kami ingin punya hubungan yang baik dengan semua negara. kami pernah mengundang para pengusaha as dan mereka ke sini datang dan melihat apa yang ada di lapangan. di delegasi itu ada perempuan dan menangis menceritakan bahwa apa yang kami dengar yaitu propaganda di luar tidak benar dengan apa yang terjadi di afghanistan, kata baradar. baradar berharap ini bukan terakhir kalinya bertemu jk. dia ingin agar silaturahmi terus terjalin. simak juga video 'pemerintah kirim bantuan senilai rp 22 m untuk korban gempa afghanistan' gambas video 20detik",,4993
2023-10-31,golkar masih lobi khofifah gabung tkn prabowo-gibran,"sekjen partai golkar lodewijk f paulus berbicara terkait kemungkinan khofifah indar parawansa bergabung dengan tkn prabowo-gibran . lodewijk mengungkapkan jika saat ini koalisi indonesia maju kim masih berkomunikasi dengan khofifah untuk bergabung ke tkn. ya pasti ada lah komunikasi, namanya orang politik kalau tidak berkomunikasi gimana, ujar lodewijk di gedung dpr, senayan, jakarta, selasa 31 10 2023 . lodewijk pun meminta untuk menunggu hasilnya saja. menurutnya, saat ini masih dalam tahap lobi-lobi. scroll to continue with content ya kita tunggu aja, berarti lobinya belum selesai, kan belum diumumkan, tkn-nya belum kan, artinya mungkin minggu-minggu ini atau minggu depan, tuturnya. sementara itu, lodewijk menanggapi terkait ridwan kamil rk yang juga diajak untuk bergabung dengan tpn ganjar-mahfud. lodewijk menyebut ada prosedur yang harus dilalui jika ingin bergabung. saya belum dengar kalau pak ridwan kamil kan kader partai golkar, tentunya kalau mau ke sana ya ada prosedurnya, ungkapnya. diketahui, bacapres ganjar pranowo berharap rk dan khofifah dapat bergabung dengan tpn. ketua dpp pdip djarot syaiful hidayat pun mengaku melihat sinyal ridwan kamil rk akan bergabung ke dalam struktur tpn. kita justru akan mengajak tokoh sebanyak-banyaknya untuk memenangkan pak ganjar-mahfud. siapapun juga, ini bukan untuk kepentingan ganjar-mahfud, tapi untuk kepentingan indonesia ke depan, ujar djarot usai diskusi ganjar center, di kawasan matraman, jakarta timur, senin 30 10 . djarot menilai ada sinyal rk mau bergabung tpn ganjar-mahfud. terlebih, kata dia, pdip memiliki hubungan dekat dengan rk. sinyal-sinyalnya kelihatannya mau juga kok. pak rk itu kan dekat juga dengan kami, bahkan bangun patung bung karno gede banget, sampai bangun juga di maroko. jadi ikatannya kuat, tutur djarot. simak juga 'seusai didukung yenny wahid, ganjar ingin khofifah-ridwan kamil gabung' gambas video 20detik","golkar masih lobi khofifah gabung tkn prabowo-gibran. sekjen partai golkar lodewijk f paulus berbicara terkait kemungkinan khofifah indar parawansa bergabung dengan tkn prabowo-gibran . lodewijk mengungkapkan jika saat ini koalisi indonesia maju kim masih berkomunikasi dengan khofifah untuk bergabung ke tkn. ya pasti ada lah komunikasi, namanya orang politik kalau tidak berkomunikasi gimana, ujar lodewijk di gedung dpr, senayan, jakarta, selasa 31 10 2023 . lodewijk pun meminta untuk menunggu hasilnya saja. menurutnya, saat ini masih dalam tahap lobi-lobi. scroll to continue with content ya kita tunggu aja, berarti lobinya belum selesai, kan belum diumumkan, tkn-nya belum kan, artinya mungkin minggu-minggu ini atau minggu depan, tuturnya. sementara itu, lodewijk menanggapi terkait ridwan kamil rk yang juga diajak untuk bergabung dengan tpn ganjar-mahfud. lodewijk menyebut ada prosedur yang harus dilalui jika ingin bergabung. saya belum dengar kalau pak ridwan kamil kan kader partai golkar, tentunya kalau mau ke sana ya ada prosedurnya, ungkapnya. diketahui, bacapres ganjar pranowo berharap rk dan khofifah dapat bergabung dengan tpn. ketua dpp pdip djarot syaiful hidayat pun mengaku melihat sinyal ridwan kamil rk akan bergabung ke dalam struktur tpn. kita justru akan mengajak tokoh sebanyak-banyaknya untuk memenangkan pak ganjar-mahfud. siapapun juga, ini bukan untuk kepentingan ganjar-mahfud, tapi untuk kepentingan indonesia ke depan, ujar djarot usai diskusi ganjar center, di kawasan matraman, jakarta timur, senin 30 10 . djarot menilai ada sinyal rk mau bergabung tpn ganjar-mahfud. terlebih, kata dia, pdip memiliki hubungan dekat dengan rk. sinyal-sinyalnya kelihatannya mau juga kok. pak rk itu kan dekat juga dengan kami, bahkan bangun patung bung karno gede banget, sampai bangun juga di maroko. jadi ikatannya kuat, tutur djarot. simak juga 'seusai didukung yenny wahid, ganjar ingin khofifah-ridwan kamil gabung' gambas video 20detik",,8269
2024-06-25,pan dki munculkan duet kaesang-zita anjani di pilgub jakarta,"pan dki jakarta memunculkan duet ketua umum ketum psi kaesang pangarep dan ketua dpp pan sekaligus wakil ketua dprd jakarta zita anjani di pilgub jakarta. menurutnya, kaesang dan zita menjadi duet anak muda yang saling melengkapi. ketua dpw pan dki jakarta eko hendro purnomo atau eko patrio mulanya menekankan partainya memprioritaskan kembali berkoalisi dengan partai-partai koalisi indonesia maju kim di pilpres lalu. namun menurutnya pemetaan koalisi masih cair sampai saat ini. kita masih cair banget gitu ya, tetapi mungkin kita akan prioritaskan lebih ke kim-nya, lebih ke koalisi indonesia maju kira-kira mau diarahkan ke mana, kata eko di gedung mpr dpr dpd ri, senayan, jakarta, selasa 25 6 2024 . scroll to continue with content eko pun mengusulkan duet kaesang bersama zita anjani untuk maju pilgub jakarta. dia yakin keduanya menarik untuk dimajukan di jakarta 1. ya berharap juga nanti tiba-tiba mas kaesang masuk ya, bisa masuk maju juga, menarik lagi. nah itu lebih bagus lagi tuh, mbak zita anjani dengan kaesang. kaesang sebagai gubernurnya, mbak zita sebagai wakil gubernurnya, sama-sama muda, saling melengkapi. jadi buat saya menarik, kata dia. lebih lanjut, eko mengatakan partainya telah melakukan komunikasi politik dengan psi mengenai wacana duet itu. dia menyebut pembicaraan masih terus dilakukan dalam mencari duet figur paling cocok bagi warga jakarta. oh sudah, semuanya diajak komunikasi, semuanya ya, saling berkomunikasi satu sama lain. tinggal nanti kira-kira yang paling cocok. bukan cocok untuk pan-nya ya, paling cocok untuk warga jakarta, ujar dia. simak juga 'saat cerita zulhas soal reaksi jokowi dengar usul kaesang maju pilgub dki' gambas video 20detik","pan dki munculkan duet kaesang-zita anjani di pilgub jakarta. pan dki jakarta memunculkan duet ketua umum ketum psi kaesang pangarep dan ketua dpp pan sekaligus wakil ketua dprd jakarta zita anjani di pilgub jakarta. menurutnya, kaesang dan zita menjadi duet anak muda yang saling melengkapi. ketua dpw pan dki jakarta eko hendro purnomo atau eko patrio mulanya menekankan partainya memprioritaskan kembali berkoalisi dengan partai-partai koalisi indonesia maju kim di pilpres lalu. namun menurutnya pemetaan koalisi masih cair sampai saat ini. kita masih cair banget gitu ya, tetapi mungkin kita akan prioritaskan lebih ke kim-nya, lebih ke koalisi indonesia maju kira-kira mau diarahkan ke mana, kata eko di gedung mpr dpr dpd ri, senayan, jakarta, selasa 25 6 2024 . scroll to continue with content eko pun mengusulkan duet kaesang bersama zita anjani untuk maju pilgub jakarta. dia yakin keduanya menarik untuk dimajukan di jakarta 1. ya berharap juga nanti tiba-tiba mas kaesang masuk ya, bisa masuk maju juga, menarik lagi. nah itu lebih bagus lagi tuh, mbak zita anjani dengan kaesang. kaesang sebagai gubernurnya, mbak zita sebagai wakil gubernurnya, sama-sama muda, saling melengkapi. jadi buat saya menarik, kata dia. lebih lanjut, eko mengatakan partainya telah melakukan komunikasi politik dengan psi mengenai wacana duet itu. dia menyebut pembicaraan masih terus dilakukan dalam mencari duet figur paling cocok bagi warga jakarta. oh sudah, semuanya diajak komunikasi, semuanya ya, saling berkomunikasi satu sama lain. tinggal nanti kira-kira yang paling cocok. bukan cocok untuk pan-nya ya, paling cocok untuk warga jakarta, ujar dia. simak juga 'saat cerita zulhas soal reaksi jokowi dengar usul kaesang maju pilgub dki' gambas video 20detik",,4812
2023-10-01,"anies sebut banyak yang khawatir perubahan, nasdem bicara potensi dukungan","bakal calon presiden bacapres anies baswedan merasa banyak yang khawatir dengan jargon 'perubahan' dalam politiknya menuju pilpres 2024. nasdem menilai dalam kontestasi politik apapun yang dilakukan dapat membuat pesaing khawatir. ya namanya juga kontestasi politik, apapun gagasan dan kampanye yang dilakukan kontestan, pasti akan mengkhawatirkan pesaingnya, ujar bendahara umum partai nasdem, ahmad sahroni, saat dihubungi, sabtu 30 9 2023 . terlebih menurutnya potensi dukungan untuk anies dalam pilpres tinggi. apalagi potensi dukungannya tinggi, ujar sahroni. scroll to continue with content meski begitu, sahroni menilai apapun yang dilakukan merupakan kebaikan untuk indonesia ke depan. tapi apapun yang dilakukan yang pasti untuk kebaikan indonesia, ujarnya. diketahui sebelumnya, politikus potensial capres, anies baswedan, mengusung jargon perubahan untuk kampanye politiknya menuju pilpres 2024. dia merasa banyak yang khawatir dengan jargon 'perubahan'. hal ini disampaikan anies ketika menyampaikan sambutan di acara rapat koordinasi nasional rakornas 1 partai masyumi di oasis amir hotel, senen, jakarta pusat, sabtu 30 9 2023 . anies menyambut baik partai masyumi yang ingin menjadi bagian gerakan perubahan, namun harus bekerja ekstra. kenapa kita harus kerja ekstra? karena yang kita bawa adalah aspirasi untuk melakukan perubahan, dan perubahan itu hampir selalu dikhawatirkan mengganggu stabilitas. padahal tidak, kata anies. perubahan yang diusung anies dkk adalah perubahan dalam hal cara mencapai tujuan. selama ini, anies merasa cara mencapai tujuan ini belum ideal. perubahan itu ada perubahan dalam aspek metode, perubahan dalam aspek pendekatan. tapi tujuan kita sama tujuan kita adalah indonesia yang adil, indonesia yang makmur, indonesia yang maju, ujar anies disambut tepuk tangan. dia menilai metode atau cara yang belum ideal selama ini harus diubah. cara yang dia maksud adalah soal tata kelola pemerintahan yang selama ini dia rasa kurang baik. simak juga video anies kritik proyek strategis nasional titipan kanan-kiri gambas video 20detik","anies sebut banyak yang khawatir perubahan, nasdem bicara potensi dukungan. bakal calon presiden bacapres anies baswedan merasa banyak yang khawatir dengan jargon 'perubahan' dalam politiknya menuju pilpres 2024. nasdem menilai dalam kontestasi politik apapun yang dilakukan dapat membuat pesaing khawatir. ya namanya juga kontestasi politik, apapun gagasan dan kampanye yang dilakukan kontestan, pasti akan mengkhawatirkan pesaingnya, ujar bendahara umum partai nasdem, ahmad sahroni, saat dihubungi, sabtu 30 9 2023 . terlebih menurutnya potensi dukungan untuk anies dalam pilpres tinggi. apalagi potensi dukungannya tinggi, ujar sahroni. scroll to continue with content meski begitu, sahroni menilai apapun yang dilakukan merupakan kebaikan untuk indonesia ke depan. tapi apapun yang dilakukan yang pasti untuk kebaikan indonesia, ujarnya. diketahui sebelumnya, politikus potensial capres, anies baswedan, mengusung jargon perubahan untuk kampanye politiknya menuju pilpres 2024. dia merasa banyak yang khawatir dengan jargon 'perubahan'. hal ini disampaikan anies ketika menyampaikan sambutan di acara rapat koordinasi nasional rakornas 1 partai masyumi di oasis amir hotel, senen, jakarta pusat, sabtu 30 9 2023 . anies menyambut baik partai masyumi yang ingin menjadi bagian gerakan perubahan, namun harus bekerja ekstra. kenapa kita harus kerja ekstra? karena yang kita bawa adalah aspirasi untuk melakukan perubahan, dan perubahan itu hampir selalu dikhawatirkan mengganggu stabilitas. padahal tidak, kata anies. perubahan yang diusung anies dkk adalah perubahan dalam hal cara mencapai tujuan. selama ini, anies merasa cara mencapai tujuan ini belum ideal. perubahan itu ada perubahan dalam aspek metode, perubahan dalam aspek pendekatan. tapi tujuan kita sama tujuan kita adalah indonesia yang adil, indonesia yang makmur, indonesia yang maju, ujar anies disambut tepuk tangan. dia menilai metode atau cara yang belum ideal selama ini harus diubah. cara yang dia maksud adalah soal tata kelola pemerintahan yang selama ini dia rasa kurang baik. simak juga video anies kritik proyek strategis nasional titipan kanan-kiri gambas video 20detik",,9045
