Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02,439.82515147034553,446.1083679199219,439.82515147034553,446.1083679199219,4400,0.0,0.0
2015-01-02,447.00597026986134,447.90357261980085,445.2107655699824,446.1083679199219,97700,0.0,0.0
2015-01-02,447.9035125295565,448.80111475907466,438.927490234375,438.927490234375,270700,0.0,0.0
2015-01-02,439.82511983486853,439.82511983486853,436.2347106933594,436.2347106933594,230200,0.0,0.0
2015-01-02,438.92751754949126,439.82511983486853,436.2347106933594,436.2347106933594,2333900,0.0,0.0
2015-01-02,436.2347106933594,436.2347106933594,434.4395061226048,436.2347106933594,1437100,0.0,0.0
2015-01-02,426.3610855542093,436.2347106933594,426.3610855542093,436.2347106933594,927700,0.0,0.0
2015-01-02,436.2347106933594,436.2347106933594,435.3371084079821,436.2347106933594,757000,0.0,0.0
2015-01-02,436.2346644810268,439.8250732421875,436.2346644810268,439.8250732421875,1600,0.0,0.0
2015-01-02,438.927490234375,439.82509246389316,437.1322857753387,438.927490234375,1500,0.0,0.0
2015-01-02,437.1322445551554,437.1322445551554,430.8490295410156,430.8490295410156,6681500,0.0,0.0
2015-01-02,430.8490295410156,430.8490295410156,430.8490295410156,430.8490295410156,4700,0.0,0.0
2015-01-02,426.36102294921875,426.36102294921875,426.36102294921875,426.36102294921875,3598700,0.0,0.0
2015-01-02,426.36102294921875,426.36102294921875,426.36102294921875,426.36102294921875,3001400,0.0,0.0
2015-01-02,439.82510847897873,439.82510847897873,435.33709716796875,435.33709716796875,8100,0.0,0.0
2015-01-02,435.337147042771,435.337147042771,434.4395446777344,434.4395446777344,16600,0.0,0.0
2015-01-02,426.36102294921875,426.36102294921875,421.87301218133223,426.36102294921875,400,0.0,0.0
2015-01-02,427.2586251027961,427.2586251027961,426.36102294921875,426.36102294921875,5600,0.0,0.0
2015-01-02,430.84903371710527,430.84903371710527,426.36102294921875,426.36102294921875,24300,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,417.385096123878,421.87310791015625,3145700,0.0,0.0
2015-01-02,421.87301218133223,426.36102294921875,421.87301218133223,426.36102294921875,1667500,0.0,0.0
2015-01-02,430.84903371710527,430.84903371710527,421.87301218133223,426.36102294921875,763300,0.0,0.0
2015-01-02,426.36102294921875,428.15622725637337,421.87301218133223,426.36102294921875,372900,0.0,0.0
2015-01-02,426.36107271733664,426.36107271733664,421.8730614255752,425.4634704589844,891600,0.0,0.0
2015-01-02,424.5658342559879,424.5658342559879,421.87302769622477,422.7706298828125,3700,0.0,0.0
2015-01-02,412.8970843375997,426.3611196964345,412.8970843375997,421.87310791015625,753500,0.0,0.0
2015-01-02,426.3610660520375,426.3610660520375,412.89703238723627,420.0778503417969,2389600,0.0,0.0
2015-01-02,426.3610660520375,426.3610660520375,419.1802480974768,420.0778503417969,25696500,0.0,0.0
2015-01-02,420.077903195645,421.87310791015625,420.077903195645,421.87310791015625,2202500,0.0,0.0
2015-01-02,421.87304347689707,421.87304347689707,412.89702127526095,419.18023681640625,247300,0.0,0.0
2015-01-02,420.97541002775495,426.36102294921875,419.1802057206003,426.36102294921875,682100,0.0,0.0
2015-01-02,413.7946866948554,421.87310791015625,413.7946866948554,421.87310791015625,2036000,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,420.9755055529006,421.87310791015625,100400,0.0,0.0
2015-01-02,430.8491314827128,433.5419385544797,421.87310791015625,421.87310791015625,29000,0.0,0.0
2015-01-02,435.33714326899104,435.33714326899104,421.87310791015625,421.87310791015625,3500,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,421.87310791015625,421.87310791015625,3000,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,419.1803008383893,421.87310791015625,1000,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,415.5898914093667,421.87310791015625,2691200,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,412.8970843375997,421.87310791015625,10642400,0.0,0.0
2015-01-02,421.87302769622477,422.7706298828125,418.28261894987395,422.7706298828125,2012900,0.0,0.0
2015-01-02,430.8491314827128,444.31316684154757,421.87310791015625,421.87310791015625,748300,0.0,0.0
2015-01-02,421.8730320746295,421.8730320746295,417.38502109511217,418.2826232910156,3300,0.0,0.0
2015-01-02,418.28269848113365,421.87310791015625,418.28269848113365,421.87310791015625,2130300,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,417.385096123878,421.87310791015625,21075400,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,421.87310791015625,421.87310791015625,26896600,0.0,0.0
2015-01-02,421.87310791015625,421.87310791015625,421.87310791015625,421.87310791015625,25442900,0.0,0.0
2015-01-02,426.3611196964345,453.2891904141041,418.28269848113365,421.87310791015625,1106400,0.0,0.0
2015-01-02,421.8730320746295,426.3610430541468,418.2826232910156,418.2826232910156,663400,0.0,0.0
2015-01-02,418.2826232910156,418.2826232910156,417.38502109511217,418.2826232910156,31300,0.0,0.0
2015-01-02,417.3850402832031,419.18024475753947,417.3850402832031,417.3850402832031,484900,0.0,0.0
2015-01-02,417.3850545247396,418.2826567925347,403.9210205078125,403.9210205078125,7069300,0.0,0.0
