Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02,1087.7120176662488,1135.0037841796875,1087.7120176662488,1135.0037841796875,21047771,0.0,0.0
2015-01-02,1135.0036537087474,1195.1933036810578,1126.4051322841315,1190.89404296875,29101961,0.0,0.0
2015-01-02,1165.0986210792637,1195.1934497432474,1156.5000986038397,1173.6971435546875,17128235,0.0,0.0
2015-01-02,1173.697186517866,1190.8942320982114,1160.7994023326066,1186.594970703125,12221900,0.0,0.0
2015-01-02,1199.4926420636352,1242.4851452123598,1195.193381072939,1225.2882080078125,30620506,0.0,0.0
2015-01-02,1238.1858842216636,1242.4851452123598,1220.9889470171163,1225.2882080078125,10561772,0.0,0.0
2015-01-02,1225.288181641557,1233.8865966796875,1212.390398947008,1233.8865966796875,11589969,0.0,0.0
2015-01-02,1246.78429263055,1251.0835532296164,1212.3903145962458,1216.6895751953125,11822582,0.0,0.0
2015-01-02,1216.6896985321864,1216.6896985321864,1160.799305078665,1169.3978271484375,7237246,0.0,0.0
2015-01-02,1173.6971435546875,1195.1934497432474,1152.2008373661276,1173.6971435546875,13932475,0.0,0.0
2015-01-02,1173.6969249871916,1212.3902689210704,1156.499883238801,1203.791748046875,14871065,0.0,0.0
2015-01-02,1216.6894154065824,1242.4848688550173,1186.5945951654921,1195.193115234375,15374026,0.0,0.0
2015-01-02,1195.19327219998,1220.988835794379,1182.2954904027804,1216.6895751953125,16037893,0.0,0.0
2015-01-02,1225.2882365714192,1242.485174176857,1203.7919311168216,1238.1859130859375,9184809,0.0,0.0
2015-01-02,1242.4850857662495,1272.5799112612503,1229.5874101694817,1259.68212890625,20075312,0.0,0.0
2015-01-02,1272.5799003967331,1324.171029376281,1268.2806396484375,1268.2806396484375,44808175,0.0,0.0
2015-01-02,1255.3828601313426,1281.1784246771672,1212.3903593132004,1229.58740234375,19982450,0.0,0.0
2015-01-02,1229.5874316003099,1251.0836291417413,1203.7918664407107,1242.485107421875,13047386,0.0,0.0
2015-01-02,1233.8865563431555,1233.8865563431555,1220.9888808284752,1229.58740234375,6676514,0.0,0.0
2015-01-02,1225.288181641557,1238.1858575778704,1220.988920743374,1233.8865966796875,7143367,0.0,0.0
2015-01-02,1246.7844352677766,1251.083696358696,1229.5874976623386,1238.1859130859375,10920304,0.0,0.0
2015-01-02,1225.288181641557,1242.4851184760535,1225.288181641557,1233.8865966796875,7623240,0.0,0.0
2015-01-02,1233.8867144724645,1324.1712019532995,1233.8867144724645,1281.1785888671875,25697388,0.0,0.0
2015-01-02,1302.6747491070118,1328.4703140615825,1281.178444978203,1298.37548828125,25343332,0.0,0.0
2015-01-02,1306.9738125472888,1311.2730727237556,1242.4849099002872,1255.3826904296875,14737823,0.0,0.0
2015-01-02,1255.3829668454523,1294.0763169533259,1255.3829668454523,1276.8792724609375,17961350,0.0,0.0
2015-01-02,1263.9814890916464,1294.0763169533259,1263.9814890916464,1276.8792724609375,10389474,0.0,0.0
2015-01-02,1276.8793394737297,1281.1786008224592,1263.9815554275408,1272.580078125,5852451,0.0,0.0
2015-01-02,1272.5797214594293,1276.8789816032065,1242.4849004529895,1263.981201171875,10732749,0.0,0.0
2015-01-02,1263.9814117215408,1263.9814117215408,1233.8865857020087,1242.485107421875,9181859,0.0,0.0
2015-01-02,1255.3826904296875,1272.5797311355545,1246.784170076754,1255.3826904296875,9282248,0.0,0.0
2015-01-02,1268.2806838651513,1268.2806838651513,1233.8865966796875,1233.8865966796875,7726680,0.0,0.0
2015-01-02,1242.4851452123598,1251.0836671937523,1220.9889470171163,1225.2882080078125,2798273,0.0,0.0
2015-01-02,1255.3830094571533,1362.8644344246013,1255.3830094571533,1289.777099609375,53517383,0.0,0.0
2015-01-02,1298.3756221474305,1306.9741446854857,1281.1785770713195,1289.777099609375,9271568,0.0,0.0
2015-01-02,1298.375578076423,1298.375578076423,1263.9814890916464,1276.8792724609375,8271139,0.0,0.0
2015-01-02,1272.5799003967331,1294.0762041382113,1263.9813789001419,1268.2806396484375,8204620,0.0,0.0
2015-01-02,1285.477862171189,1294.0763848686481,1272.580078125,1272.580078125,8313145,0.0,0.0
2015-01-02,1289.7770328986542,1311.2733381319463,1276.879249758679,1294.0762939453125,13715526,0.0,0.0
2015-01-02,1298.375578076423,1302.67483919952,1276.8792724609375,1276.8792724609375,8445472,0.0,0.0
2015-01-02,1285.477862171189,1298.3756462173776,1242.485248683893,1272.580078125,10740682,0.0,0.0
2015-01-02,1276.8790585100887,1285.477579315535,1246.7842356910269,1251.08349609375,5044255,0.0,0.0
2015-01-02,1251.0836291417413,1259.6821508616076,1229.5874316003099,1242.485107421875,8190482,0.0,0.0
2015-01-02,1220.989013671875,1251.0837354914056,1203.7919687702897,1220.989013671875,21087743,0.0,0.0
2015-01-02,1220.9886754410238,1220.9886754410238,1182.2953351310507,1195.193115234375,30812638,0.0,0.0
2015-01-02,1173.6969195991321,1177.996180016493,1152.2006175123263,1156.4998779296875,18970425,0.0,0.0
2015-01-02,1165.0985107421875,1173.6970324033148,1113.507487533657,1165.0985107421875,28362725,0.0,0.0
2015-01-02,1152.2005519203954,1165.0983324382398,1126.404990884706,1160.799072265625,40621648,0.0,0.0
2015-01-02,1165.0984194065002,1177.9962008870941,1130.70433545825,1139.3028564453125,17293414,0.0,0.0
2015-01-02,1156.4998984194376,1165.0984194065002,1126.4050749647186,1139.3028564453125,19319701,0.0,0.0
2015-01-02,1117.8065941893105,1117.8065941893105,1083.4125122886492,1104.9088134765625,32232625,0.0,0.0
2015-01-02,1122.105736539611,1152.2004482827513,1104.9086973959836,1143.6019287109375,23898425,0.0,0.0
2015-01-02,1152.2008290057536,1152.2008290057536,1126.4052617666546,1135.0037841796875,13756515,0.0,0.0
2015-01-02,1160.7992939164462,1182.2955988841697,1139.302988948723,1177.996337890625,20439844,0.0,0.0
2015-01-02,1182.2955322265625,1186.5947929777155,1143.6021854661842,1182.2955322265625,28237417,0.0,0.0
2015-01-02,1186.5947822564422,1199.492564393366,1182.2955215441343,1190.89404296875,14163359,0.0,0.0
2015-01-02,1186.594970703125,1186.594970703125,1160.7994023326066,1186.594970703125,7762991,0.0,0.0
2015-01-02,1169.3978501417448,1177.996372380586,1130.7045000669598,1152.2008056640625,20515822,0.0,0.0
2015-01-02,1135.0035112299358,1169.3975926108546,1117.8065772976936,1160.799072265625,17303178,0.0,0.0
2015-01-02,1160.7992179825947,1195.1933036810578,1139.3029144210552,1190.89404296875,10582115,0.0,0.0
2015-01-02,1199.4926162524591,1238.1858575778704,1190.8940944560932,1233.8865966796875,10755125,0.0,0.0
2015-01-02,1246.784335906959,1281.1784218933244,1246.784335906959,1268.2806396484375,25928068,0.0,0.0
2015-01-02,1255.382836398294,1289.7769218091723,1238.185793692855,1285.4776611328125,10696234,0.0,0.0
2015-01-02,1285.477899150082,1289.777160622487,1242.4852844260326,1246.7845458984375,3567411,0.0,0.0
2015-01-02,1255.3829281844485,1268.2807111565373,1216.68968602642,1225.2882080078125,4167303,0.0,0.0
2015-01-02,1238.1859643810426,1289.777099609375,1220.9890260631764,1289.777099609375,13081256,0.0,0.0
2015-01-02,1289.7767620345378,1289.7767620345378,1259.681941028098,1263.981201171875,3088963,0.0,0.0
2015-01-02,1272.580066249965,1281.1785888671875,1246.784498398298,1281.1785888671875,3787412,0.0,0.0
2015-01-02,1281.1786008224592,1281.1786008224592,1259.6822940788113,1272.580078125,3908042,0.0,0.0
2015-01-02,1255.3826904296875,1272.5797311355545,1242.4849099002872,1255.3826904296875,7118753,0.0,0.0
2015-01-02,1255.3828246939354,1255.3828246939354,1203.7918038168486,1208.091064453125,9592670,0.0,0.0
2015-01-02,1208.091064453125,1229.5873676345066,1190.8940219080198,1208.091064453125,11546132,0.0,0.0
2015-01-02,1225.2881493844816,1259.68212890625,1212.390367029481,1259.68212890625,13325566,0.0,0.0
2015-01-02,1259.6822185405351,1259.6822185405351,1229.5874976623386,1238.1859130859375,4586657,0.0,0.0
2015-01-02,1208.091098555563,1233.8865563431555,1208.091098555563,1229.58740234375,6459564,0.0,0.0
2015-01-02,1238.1858465619418,1251.0836291417413,1233.8865857020087,1242.485107421875,8574441,0.0,0.0
2015-01-02,1251.0838073708424,1255.3830688432474,1225.2883452946623,1246.7845458984375,8646758,0.0,0.0
2015-01-02,1255.3827564964731,1255.3827564964731,1242.4849752883038,1251.08349609375,4742784,0.0,0.0
2015-01-02,1255.3828574035506,1272.5799003967331,1246.784335906959,1268.2806396484375,6763985,0.0,0.0
2015-01-02,1272.5799447633342,1272.5799447633342,1199.4926162524591,1233.8865966796875,18287741,0.0,0.0
2015-01-02,1216.6895857256777,1233.8865215125538,1199.4925431805723,1208.091064453125,23062361,0.0,0.0
2015-01-02,1208.0912776785572,1208.0912776785572,1169.3979251227795,1186.594970703125,32197637,0.0,0.0
2015-01-02,1186.5947929777155,1212.3903574846345,1160.7992284707968,1182.2955322265625,21472821,0.0,0.0
2015-01-02,1203.7919154275276,1203.7919154275276,1152.2007830088924,1169.3978271484375,20037475,0.0,0.0
2015-01-02,1156.5000646657697,1208.091198004346,1156.5000646657697,1199.49267578125,9301675,0.0,0.0
2015-01-02,1208.091198004346,1212.3904591158941,1182.2956313350578,1199.49267578125,7284237,0.0,0.0
2015-01-02,1212.3903593132004,1255.3828601313426,1169.3977517368262,1229.58740234375,19851751,0.0,0.0
