Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02,2116.306252401383,2142.5414538774335,2116.306252401383,2133.79638671875,23401400,0.0,0.0
2015-01-02,2125.051660561463,2125.051660561463,2098.816454875519,2107.5615234375,27649600,0.0,0.0
2015-01-02,2098.816454875519,2116.3065919994815,2081.326317751556,2107.5615234375,47602800,0.0,0.0
2015-01-02,2098.816309799383,2133.796581629372,2090.0712418418852,2125.051513671875,38775600,0.0,0.0
2015-01-02,2133.796581629372,2142.54164958687,2107.56137775688,2125.051513671875,33511200,0.0,0.0
2015-01-02,2125.0514183974847,2186.266891355437,2125.0514183974847,2151.28662109375,59709000,0.0,0.0
2015-01-02,2133.796581629372,2177.5219214168596,2125.051513671875,2125.051513671875,39099600,0.0,0.0
2015-01-02,2125.0514183974847,2160.031688659172,2125.0514183974847,2151.28662109375,32302800,0.0,0.0
2015-01-02,2151.286521036117,2168.776655353484,2133.79638671875,2133.79638671875,34135800,0.0,0.0
2015-01-02,2151.28662109375,2168.7767562245936,2125.0514183974847,2151.28662109375,40961600,0.0,0.0
2015-01-02,2125.051561682793,2142.541697992939,2081.3262209074264,2090.0712890625,56018800,0.0,0.0
2015-01-02,2107.561425372646,2116.3064935277193,2081.3262209074264,2090.0712890625,27434800,0.0,0.0
2015-01-02,2090.071140095339,2090.071140095339,2002.6204647775426,2063.8359375,83038800,0.0,0.0
2015-01-02,2072.5811527523533,2098.816357217573,2055.091016442207,2090.0712890625,44688400,0.0,0.0
2015-01-02,2098.816800157563,2116.306940158876,2081.32666015625,2081.32666015625,84164000,0.0,0.0
2015-01-02,2107.5611852427,2160.0315881948004,2107.5611852427,2133.79638671875,80012600,0.0,0.0
2015-01-02,2090.071050925333,2151.286521036117,2090.071050925333,2133.79638671875,52595800,0.0,0.0
2015-01-02,2142.5416515719508,2195.0120593655492,2133.796583606351,2168.77685546875,77835000,0.0,0.0
2015-01-02,2186.267188686108,2203.757326195597,2160.031982421875,2160.031982421875,45513200,0.0,0.0
2015-01-02,2160.031688659172,2177.5218237900153,2151.28662109375,2151.28662109375,28126800,0.0,0.0
2015-01-02,2177.522021484375,2195.0121582031247,2160.031884765625,2186.26708984375,76591400,0.0,0.0
2015-01-02,2168.776953125,2195.0121582031247,2160.031884765625,2186.26708984375,30717600,0.0,0.0
2015-01-02,2203.756843537208,2256.2272445738085,2195.0117766977746,2247.482177734375,65318400,0.0,0.0
2015-01-02,2273.717529296875,2387.4034057617187,2256.22739445613,2273.717529296875,86321600,0.0,0.0
2015-01-02,2308.6976971293607,2334.932898233103,2229.992093818132,2256.227294921875,52550200,0.0,0.0
2015-01-02,2299.9525937426847,2369.913128913565,2291.2075268463245,2334.932861328125,65447800,0.0,0.0
2015-01-02,2369.9132848011363,2474.8540944602273,2352.4231498579543,2404.8935546875,64859600,0.0,0.0
2015-01-02,2422.384034998277,2448.6192411534926,2378.65869140625,2378.65869140625,40042800,0.0,0.0
2015-01-02,2361.168162973397,2387.4033647842125,2352.423095703125,2352.423095703125,34928000,0.0,0.0
2015-01-02,2369.9132302436687,2369.9132302436687,2326.1878938923096,2352.423095703125,21447000,0.0,0.0
2015-01-02,2369.913128913565,2378.658195809925,2326.187794431765,2334.932861328125,29701000,0.0,0.0
2015-01-02,2352.422995120845,2361.168062017205,2326.187794431765,2334.932861328125,23542000,0.0,0.0
2015-01-02,2326.188232421875,2343.678369507754,2326.188232421875,2326.188232421875,12337600,0.0,0.0
2015-01-02,2378.658160665761,2422.3834945015283,2361.1680271314535,2413.638427734375,84983600,0.0,0.0
2015-01-02,2439.8736280358357,2474.8538951044497,2413.638427734375,2413.638427734375,32341600,0.0,0.0
2015-01-02,2448.6189925541516,2448.6189925541516,2387.403517740298,2422.3837890625,27499400,0.0,0.0
2015-01-02,2439.874267578125,2448.619336637545,2413.6390603998657,2439.874267578125,34350000,0.0,0.0
2015-01-02,2448.619336637545,2448.619336637545,2422.3841294592858,2439.874267578125,29545200,0.0,0.0
2015-01-02,2422.3837890625,2439.8739247236012,2396.1485855708484,2422.3837890625,28528200,0.0,0.0
2015-01-02,2439.8738245738637,2439.8738245738637,2404.8935546875,2404.8935546875,37951000,0.0,0.0
2015-01-02,2422.3836393704382,2431.128706660584,2387.403370209854,2396.1484375,49290400,0.0,0.0
2015-01-02,2387.4032627062847,2404.893396499005,2326.187794431765,2334.932861328125,69853800,0.0,0.0
2015-01-02,2334.9333009648144,2361.1685065936326,2291.2079582501174,2326.188232421875,58756000,0.0,0.0
2015-01-02,2334.932861328125,2352.422995120845,2326.187794431765,2334.932861328125,50280000,0.0,0.0
2015-01-02,2352.4231948007955,2378.6583977167898,2343.6781271621307,2369.913330078125,76903800,0.0,0.0
2015-01-02,2361.168358646222,2369.913426641208,2334.933154661264,2343.67822265625,60375200,0.0,0.0
2015-01-02,2343.6783203124996,2396.14873046875,2334.933251953125,2361.16845703125,79518600,0.0,0.0
2015-01-02,2361.168358646222,2369.913426641208,2334.933154661264,2343.67822265625,72916800,0.0,0.0
2015-01-02,2352.423095703125,2387.4033647842125,2334.9329611625813,2352.423095703125,51661400,0.0,0.0
2015-01-02,2369.9135253906247,2369.9135253906247,2343.6783203124996,2361.16845703125,40006000,0.0,0.0
2015-01-02,2352.423246418096,2422.3837890625,2334.9331107569947,2422.3837890625,61621800,0.0,0.0
2015-01-02,2422.3834945015283,2439.8736280358357,2396.148294200068,2413.638427734375,41834400,0.0,0.0
2015-01-02,2422.3840815043277,2439.8742192769223,2396.1488748454362,2431.129150390625,38261000,0.0,0.0
2015-01-02,2439.873828996931,2483.599166434152,2431.1287615094866,2448.618896484375,76247600,0.0,0.0
