Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02,1285.7539934899073,1308.066293983937,1285.7539934899073,1299.69921875,49671357,0.0,0.0
2015-01-02,1294.120849609375,1305.2771477727545,1291.3317750685303,1294.120849609375,54526841,0.0,0.0
2015-01-02,1288.542464263265,1296.9096863516033,1282.9644660096164,1285.7535400390625,71601886,0.0,0.0
2015-01-02,1294.1207938988798,1313.6441650390625,1291.3317194781016,1313.6441650390625,160783727,0.0,0.0
2015-01-02,1316.4331728169154,1335.95654296875,1316.4331728169154,1335.95654296875,161332636,0.0,0.0
2015-01-02,1341.5347900390625,1349.901863686967,1333.1675665858897,1341.5347900390625,147933855,0.0,0.0
2015-01-02,1316.4331288415815,1333.1674241548237,1308.0659062823343,1310.85498046875,98847157,0.0,0.0
2015-01-02,1305.2771887723932,1322.0114867378265,1305.2771887723932,1319.222412109375,86738698,0.0,0.0
2015-01-02,1313.6440546551657,1327.5892757819922,1310.85498046875,1310.85498046875,88165422,0.0,0.0
2015-01-02,1305.2772216796875,1316.433370669475,1302.4881469809206,1305.2772216796875,163544774,0.0,0.0
2015-01-02,1299.6990108099285,1322.0114575394655,1288.5427125425238,1291.331787109375,160613224,0.0,0.0
2015-01-02,1294.120849609375,1305.2771477727545,1291.3317750685303,1294.120849609375,102499770,0.0,0.0
2015-01-02,1294.12099334722,1296.910068197847,1263.4414696008987,1282.96484375,305800881,0.0,0.0
2015-01-02,1296.9099816911269,1299.6990563557165,1269.0193848505082,1274.5975341796875,238037511,0.0,0.0
2015-01-02,1282.964733791272,1291.3318078207506,1269.0193607333495,1280.1756591796875,179535751,0.0,0.0
2015-01-02,1294.120866563424,1324.800537109375,1294.120866563424,1324.800537109375,185410952,0.0,0.0
2015-01-02,1316.433313377223,1333.167611036254,1299.6990157181922,1324.800537109375,200738617,0.0,0.0
2015-01-02,1330.378662109375,1341.5349614725922,1324.800662233054,1330.378662109375,136142751,0.0,0.0
2015-01-02,1330.3785943580292,1330.3785943580292,1302.4881469809206,1305.2772216796875,162863863,0.0,0.0
2015-01-02,1310.8552212719412,1310.8552212719412,1299.6990722821538,1305.2772216796875,102927127,0.0,0.0
2015-01-02,1305.276989241162,1313.6440620422077,1299.6988408369627,1302.4879150390625,147868954,0.0,0.0
2015-01-02,1302.48816245087,1308.066162109375,1294.1209382551901,1308.066162109375,74154480,0.0,0.0
2015-01-02,1310.85498046875,1319.2222030279972,1308.0659062823343,1310.85498046875,102041612,0.0,0.0
2015-01-02,1324.8004627221753,1330.378461758467,1308.066016197506,1313.6441650390625,214824910,0.0,0.0
2015-01-02,1310.8552212719412,1313.644295970708,1296.909997583387,1305.2772216796875,142598763,0.0,0.0
2015-01-02,1313.6444440100927,1313.6444440100927,1296.910143736922,1299.69921875,194154453,0.0,0.0
2015-01-02,1294.1206924327637,1316.4331362443074,1294.1206924327637,1302.4879150390625,143648731,0.0,0.0
2015-01-02,1296.910143736922,1316.4335190231704,1296.910143736922,1299.69921875,155653238,0.0,0.0
2015-01-02,1308.0661465731744,1310.8552212719412,1299.6990722821538,1305.2772216796875,115794600,0.0,0.0
2015-01-02,1305.2771648729602,1327.589461881486,1305.2771648729602,1324.800537109375,227360177,0.0,0.0
2015-01-02,1335.9568966616987,1341.535046697676,1330.3787466257213,1338.7459716796875,263997959,0.0,0.0
