Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02,466.8744812011719,472.21018955775673,460.2048457554409,466.8744812011719,10045000,0.0,0.0
2015-01-02,453.53518861031847,460.8717872496031,445.5316264583717,452.86822509765625,35290500,0.0,0.0
2015-01-02,440.19592285156256,456.8700108383641,440.19592285156256,440.1959228515625,19824500,0.0,0.0
2015-01-02,444.19768977714574,446.86554376980126,427.52360232304864,434.1932373046875,66276000,0.0,0.0
2015-01-02,438.86199581261843,444.864667487867,428.1905795010654,440.1959228515625,68176500,0.0,0.0
2015-01-02,444.8646275084696,450.86729864426604,432.19232177734375,432.19232177734375,59819500,0.0,0.0
2015-01-02,434.86018812185364,442.86374986642767,434.86018812185364,438.8619689941406,50326000,0.0,0.0
2015-01-02,442.86368791027184,458.8708091600407,442.1967245248648,450.86724853515625,60780000,0.0,0.0
2015-01-02,453.5351655258596,456.20301944071764,438.8619689941406,438.8619689941406,23579500,0.0,0.0
2015-01-02,440.19592285156256,445.53163100733906,435.52717821525806,440.1959228515625,23947000,0.0,0.0
2015-01-02,440.19592285156256,446.8655580462832,438.19503229314637,440.1959228515625,12882500,0.0,0.0
2015-01-02,436.19405783676524,444.8645819222055,432.85924088082663,437.5279846191406,21976500,0.0,0.0
2015-01-02,440.1958455581332,458.203857421875,440.1958455581332,458.203857421875,48676000,0.0,0.0
2015-01-02,460.20478415975765,492.21903001434947,459.5378207044536,490.2181396484375,39805000,0.0,0.0
2015-01-02,490.2182174467705,494.2199988136829,473.54412841796875,473.54412841796875,40368500,0.0,0.0
2015-01-02,477.5458606296115,482.88156856960717,464.8735542721218,480.2137145996094,37799500,0.0,0.0
2015-01-02,467.54140824211964,497.55476540459523,466.8744447496202,480.2137145996094,154885000,0.0,0.0
2015-01-02,480.2136838215683,480.2136838215683,460.8717437787551,468.87530517578125,184620500,0.0,0.0
2015-01-02,472.8771648568167,478.87983690718534,468.2084199287522,473.54412841796875,23369000,0.0,0.0
2015-01-02,472.21017938843653,490.8851582343069,459.53787231445307,459.5378723144531,163647500,0.0,0.0
2015-01-02,468.87540463717056,468.87540463717056,451.53435126509885,455.5361328125,191180500,0.0,0.0
2015-01-02,444.1976249125467,449.5333321187034,443.53066151177705,446.865478515625,80488500,0.0,0.0
2015-01-02,444.19758626302087,457.5368531177662,444.19758626302087,450.20025634765625,58601000,0.0,0.0
2015-01-02,453.535255035224,462.20578196972093,453.535255035224,461.538818359375,37098500,0.0,0.0
2015-01-02,461.53874812953956,464.8735656738282,459.5378576029664,464.8735656738281,22274000,0.0,0.0
2015-01-02,465.5403761197735,480.21356849031076,462.872522961494,477.54571533203125,39646000,0.0,0.0
2015-01-02,480.2136500984678,485.5493573217841,477.54579648680965,481.5475769042969,35777500,0.0,0.0
2015-01-02,485.54934961785455,485.54934961785455,460.8717041015625,460.8717041015625,36835500,0.0,0.0
2015-01-02,466.2074602886736,478.87976607620544,460.8717525886601,465.5404968261719,43736500,0.0,0.0
2015-01-02,471.5431715870305,480.21369666571707,471.5431715870305,475.5449523925781,101064000,0.0,0.0
2015-01-02,480.2136966235017,489.5511851689587,478.21280622090376,486.8833312988281,43874000,0.0,0.0
2015-01-02,490.88513047960066,492.88602095709905,476.2119336446126,480.2137145996094,26768500,0.0,0.0
2015-01-02,480.21368781887753,492.8859934696535,474.8779801764456,490.2181396484375,28805500,0.0,0.0
2015-01-02,473.54407398120776,498.88868639146955,473.54407398120776,493.552978515625,21450500,0.0,0.0
2015-01-02,493.5530053316101,498.88871349735723,485.5494430829894,494.8869323730469,26509500,0.0,0.0
2015-01-02,500.22261978743916,538.9065023843344,496.88780232218954,513.5618896484375,75459000,0.0,0.0
2015-01-02,513.5619319035457,526.2342393141527,500.222660945012,520.2315673828125,68290500,0.0,0.0
2015-01-02,519.564510005931,519.564510005931,501.55649746400525,509.56005859375,40872000,0.0,0.0
2015-01-02,508.22609959022674,514.2287700578278,506.8921728196487,510.22698974609375,55998500,0.0,0.0
2015-01-02,513.5618700001338,513.5618700001338,486.8833312988281,486.8833312988281,233593500,0.0,0.0
2015-01-02,483.54858183524976,490.88518100792254,470.2093106122084,473.54412841796875,74081000,0.0,0.0
2015-01-02,477.5458697552447,482.214614291958,471.54319820804193,476.87890625,94867000,0.0,0.0
2015-01-02,478.2128657493271,479.54679285044097,472.8771573448716,476.21197509765625,39170000,0.0,0.0
2015-01-02,488.2173156738281,488.2173156738281,474.87804475377817,488.2173156738281,49625000,0.0,0.0
2015-01-02,488.21725106304285,490.21814143625204,482.21457994341523,489.5511779785156,47063500,0.0,0.0
2015-01-02,482.2144583590204,482.8814216485903,469.5421558571927,477.54571533203125,49769500,0.0,0.0
2015-01-02,473.5440746447858,478.8797825281073,466.2074763052187,470.876220703125,51582500,0.0,0.0
2015-01-02,469.5422557043651,469.5422557043651,456.8699505077984,462.2056579589844,47103000,0.0,0.0
2015-01-02,460.871747287636,471.5431625649185,459.5378203779757,467.5413818359375,31903000,0.0,0.0
2015-01-02,472.21005222486417,472.21005222486417,460.2047119140625,460.2047119140625,31558000,0.0,0.0
2015-01-02,460.8717293423259,464.2065464866264,454.86905848258505,462.87261962890625,22986500,0.0,0.0
2015-01-02,467.54143657240763,467.54143657240763,454.8691294470499,458.87091064453125,53497500,0.0,0.0
2015-01-02,458.87096391799133,464.2066728007587,457.5370366972995,461.538818359375,24170500,0.0,0.0
