Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03,128.67088317871094,128.67088317871094,128.67088317871094,128.67088317871094,34289600,0.0,0.0
2022-01-03,173.46742248535156,173.46742248535156,173.46742248535156,173.46742248535156,22170900,0.0,0.0
2022-01-03,209.68589032282594,232.5607147216797,209.68589032282594,232.5607147216797,43203600,0.0,0.0
2022-01-03,289.7477722167969,289.7477722167969,289.7477722167969,289.7477722167969,52097500,0.0,0.0
2022-01-03,362.1847229003906,362.1847229003906,362.1847229003906,362.1847229003906,19248600,0.0,0.0
2022-01-03,451.77777099609375,451.77777099609375,451.77777099609375,451.77777099609375,17843500,0.0,0.0
2022-01-03,470.84012161513505,562.3394165039062,470.84012161513505,562.3394165039062,685732700,0.0,0.0
2022-01-03,605.2297346673045,700.54150390625,590.9329692814625,700.54150390625,457330400,0.0,0.0
2022-01-03,700.54150390625,700.54150390625,700.54150390625,700.54150390625,0,0.0,0.0
2022-01-03,743.4317750568631,848.2747176930874,667.1823622305182,752.9629516601562,378668200,0.0,0.0
2022-01-03,714.8382806158685,786.3221086774554,705.3071035409903,733.900634765625,110445900,0.0,0.0
2022-01-03,738.6661987304688,752.9629638671875,705.307080078125,714.8382568359375,73784300,0.0,0.0
2022-01-03,714.8382465491134,876.8682491002457,710.072658238786,848.2747192382812,299321900,0.0,0.0
2022-01-03,848.2747314453125,967.4144409179687,843.5091430664062,905.4617919921875,379101400,0.0,0.0
2022-01-03,919.758569088079,953.1176881741751,905.4618037654664,938.8209228515625,115085500,0.0,0.0
2022-01-03,943.5864990234375,1019.8359130859375,938.8209106445312,1000.7735595703125,175909100,0.0,0.0
2022-01-03,1000.7735595703125,1000.7735595703125,1000.7735595703125,1000.7735595703125,0,0.0,0.0
2022-01-03,1000.7735595703125,1000.7735595703125,1000.7735595703125,1000.7735595703125,0,0.0,0.0
2022-01-03,1000.7735595703125,1000.7735595703125,1000.7735595703125,1000.7735595703125,0,0.0,0.0
2022-01-03,953.1177074878246,1100.8509521484375,943.5865304129464,1100.8509521484375,189101800,0.0,0.0
2022-01-03,1105.6165262057086,1210.45947265625,1100.850937730684,1210.45947265625,112708200,0.0,0.0
2022-01-03,1229.5218150464796,1305.7712299330829,1129.4444580078125,1129.4444580078125,142984100,0.0,0.0
2022-01-03,1134.209974888393,1215.2249730947067,1057.9605648118622,1167.569091796875,164421400,0.0,0.0
2022-01-03,1191.3971070818573,1210.459460795167,1153.272399655238,1177.100341796875,46328200,0.0,0.0
2022-01-03,1181.865966796875,1200.9283211000504,1143.7412581905241,1181.865966796875,45876900,0.0,0.0
2022-01-03,1181.8658933561992,1191.3970699155234,1148.5067753985645,1172.334716796875,35635700,0.0,0.0
2022-01-03,1181.8659049758585,1186.6314933023739,1091.3197267720627,1110.382080078125,68504800,0.0,0.0
2022-01-03,1110.3821053922452,1115.147693827405,1034.1326904296875,1034.1326904296875,116545100,0.0,0.0
2022-01-03,1019.8359018743294,1134.210021710703,972.1800186091738,1110.382080078125,71709100,0.0,0.0
2022-01-03,1124.678893283195,1177.100367122666,1081.788596505446,1148.5068359375,60785700,0.0,0.0
2022-01-03,1158.0379270443245,1177.1002797528731,1143.7411625129132,1153.2723388671875,16237700,0.0,0.0
